State,BRANCH NAME,VillageName,Center,Customer_Name,OutStanding_Principal,Num_Days_SinceLAstDue,Bucket_Name
S1,CHA,641,97,C42927,15446,0,Current (0 Days)
S1,CHA,640,96,C42928,32837,0,Current (0 Days)
S2,PAC,266,45,C42929,36941,0,Current (0 Days)
S1,HOS,515,69,C42930,21599,0,Current (0 Days)
S2,SIL,237,37,C42931,41041,0,Current (0 Days)
S1,HOS,736,96,C42932,33167,0,Current (0 Days)
S2,SIL,235,90,C42933,41467,0,Current (0 Days)
S1,HOS,736,99,C42934,33167,0,Current (0 Days)
S2,SIL,235,90,C42935,42312,0,Current (0 Days)
S1,HOS,736,95,C42936,33167,0,Current (0 Days)
S1,HOS,515,69,C42937,41467,0,Current (0 Days)
S2,NIL,357,13,C42938,33167,0,Current (0 Days)
S2,AUR,237,99,C42939,32829,0,Current (0 Days)
S3,MOT,756,96,C42940,32827,0,Current (0 Days)
S3,PHU,765,10,C42941,32833,0,Current (0 Days)
S2,AMB,349,42,C42942,18445,0,Current (0 Days)
S2,AMB,349,21,C42943,11988,0,Current (0 Days)
S3,PHU,765,10,C42944,32833,0,Current (0 Days)
S3,PHU,765,10,C42945,32833,0,Current (0 Days)
S3,RUN,751,61,C42946,33169,0,Current (0 Days)
S5,GAR,743,52,C42947,32833,0,Current (0 Days)
S3,PHU,765,10,C42948,32833,0,Current (0 Days)
S5,GAR,743,48,C42949,33167,0,Current (0 Days)
S3,RUN,751,61,C42950,33169,0,Current (0 Days)
S5,GAR,743,48,C42951,32837,0,Current (0 Days)
S5,GAR,744,10,C42952,32837,0,Current (0 Days)
S5,GAR,757,69,C42953,32829,0,Current (0 Days)
S3,PHU,765,10,C42954,32833,0,Current (0 Days)
S5,GAR,745,51,C42955,32837,0,Current (0 Days)
S5,GAR,746,58,C42956,33167,0,Current (0 Days)
S3,RUN,749,95,C42957,32837,0,Current (0 Days)
S3,RUN,765,98,C42958,33171,0,Current (0 Days)
S5,GAR,758,68,C42959,32833,0,Current (0 Days)
S3,RUN,754,89,C42960,33171,0,Current (0 Days)
S5,GAR,746,58,C42961,13293,0,Current (0 Days)
S5,GAR,758,68,C42962,11586,0,Current (0 Days)
S3,RUN,770,10,C42963,33171,0,Current (0 Days)
S3,RUN,770,10,C42964,33171,0,Current (0 Days)
S3,RUN,770,10,C42965,33171,0,Current (0 Days)
S3,RUN,751,58,C42966,33171,0,Current (0 Days)
S2,CHA,738,41,C42967,41041,0,Current (0 Days)
S2,CHA,738,41,C42968,41041,0,Current (0 Days)
S1,KRI,603,50,C42969,33171,0,Current (0 Days)
S1,KRI,602,10,C42970,32837,0,Current (0 Days)
S1,KRI,602,63,C42971,26995,0,Current (0 Days)
S1,KRI,602,92,C42972,33173,0,Current (0 Days)
S1,KRI,602,96,C42973,28156,0,Current (0 Days)
S4,KUN,748,61,C42974,24623,0,Current (0 Days)
S2,PAC,261,98,C42975,29022,0,Current (0 Days)
S2,PAC,269,37,C42976,33167,0,Current (0 Days)
S2,PAC,269,37,C42977,33167,0,Current (0 Days)
S2,PAC,269,37,C42978,33167,0,Current (0 Days)
S2,PAI,245,14,C42979,32829,0,Current (0 Days)
S2,SHI,116,93,C42980,29022,0,Current (0 Days)
S2,SHI,102,86,C42981,21605,0,Current (0 Days)
S3,RUN,754,62,C42982,33173,0,Current (0 Days)
S5,GAR,743,48,C42983,12859,0,Current (0 Days)
S3,RUN,754,62,C42984,33512,0,Current (0 Days)
S1,SIR,477,88,C42985,32831,0,Current (0 Days)
S3,CHA,753,61,C42986,32837,0,Current (0 Days)
S3,RUN,771,10,C42987,11990,0,Current (0 Days)
S5,GAR,760,71,C42988,32833,0,Current (0 Days)
S3,CHA,753,61,C42989,32837,0,Current (0 Days)
S3,RUN,774,10,C42990,33173,0,Current (0 Days)
S3,CHA,750,67,C42991,33171,0,Current (0 Days)
S5,GAR,773,10,C42992,32831,0,Current (0 Days)
S1,SIR,478,54,C42993,33171,0,Current (0 Days)
S5,GAR,773,10,C42994,32833,0,Current (0 Days)
S3,BAH,759,80,C42995,33169,0,Current (0 Days)
S3,RUN,774,10,C42996,33173,0,Current (0 Days)
S3,BAH,762,10,C42997,33173,0,Current (0 Days)
S5,GAR,773,10,C42998,32833,0,Current (0 Days)
S3,BAH,762,10,C42999,33173,0,Current (0 Days)
S3,RUN,774,10,C43000,33173,0,Current (0 Days)
S3,BAH,762,10,C43001,33173,0,Current (0 Days)
S3,RUN,771,10,C43002,33171,0,Current (0 Days)
S3,BAH,761,10,C43003,33175,0,Current (0 Days)
S3,RUN,771,10,C43004,33171,0,Current (0 Days)
S1,SIR,478,10,C43005,33171,0,Current (0 Days)
S3,RUN,771,10,C43006,33171,0,Current (0 Days)
S1,SIR,478,10,C43007,33171,0,Current (0 Days)
S1,SIR,478,10,C43008,33171,0,Current (0 Days)
S6,ROB,754,65,C43009,21972,0,Current (0 Days)
S1,SIR,745,55,C43010,27862,0,Current (0 Days)
S6,ROB,742,48,C43011,32831,0,Current (0 Days)
S3,LAH,764,10,C43012,33167,0,Current (0 Days)
S3,LAH,764,10,C43013,29022,0,Current (0 Days)
S3,LAH,767,10,C43014,33167,0,Current (0 Days)
S3,LAH,767,10,C43015,33167,0,Current (0 Days)
S3,SAK,774,10,C43016,32827,0,Current (0 Days)
S3,SAK,774,10,C43017,32827,0,Current (0 Days)
S3,SAK,774,10,C43018,33167,0,Current (0 Days)
S3,SAK,774,10,C43019,32827,0,Current (0 Days)
S3,SAK,774,10,C43020,33167,0,Current (0 Days)
S3,SAK,773,10,C43021,33173,0,Current (0 Days)
S3,SAK,773,10,C43022,33173,0,Current (0 Days)
S3,SAK,761,75,C43023,33178,0,Current (0 Days)
S5,CHH,764,78,C43024,33167,0,Current (0 Days)
S5,CHH,763,10,C43025,33506,0,Current (0 Days)
S5,CHH,764,89,C43026,33167,0,Current (0 Days)
S2,MEH,401,10,C43027,11586,0,Current (0 Days)
S2,MEH,401,10,C43028,11586,0,Current (0 Days)
S2,MEH,401,10,C43029,11586,0,Current (0 Days)
S2,MEH,401,10,C43030,11586,0,Current (0 Days)
S2,MEH,401,10,C43031,11586,0,Current (0 Days)
S2,MEH,401,10,C43032,11586,0,Current (0 Days)
S2,MEH,401,10,C43033,11586,0,Current (0 Days)
S2,MEH,401,10,C43034,11586,0,Current (0 Days)
S2,MEH,401,10,C43035,11586,0,Current (0 Days)
S5,GAR,743,49,C43036,41467,0,Current (0 Days)
S5,GAR,743,49,C43037,41467,0,Current (0 Days)
S5,GAR,746,51,C43038,33171,0,Current (0 Days)
S5,GAR,745,51,C43039,24622,0,Current (0 Days)
S2,GAN,218,10,C43040,33169,0,Current (0 Days)
S1,GAN,484,10,C43041,32837,0,Current (0 Days)
S2,AHM,353,42,C43042,37322,0,Current (0 Days)
S1,GAN,484,10,C43043,32837,0,Current (0 Days)
S2,AHM,353,42,C43044,41467,0,Current (0 Days)
S1,GAN,484,10,C43045,32837,0,Current (0 Days)
S1,GAN,516,14,C43046,32833,0,Current (0 Days)
S1,GAN,484,41,C43047,32837,0,Current (0 Days)
S1,KRI,650,10,C43048,32837,0,Current (0 Days)
S1,KRI,650,10,C43049,32837,0,Current (0 Days)
S1,KRI,650,10,C43050,19082,0,Current (0 Days)
S1,KRI,650,10,C43051,32837,0,Current (0 Days)
S2,GAN,219,10,C43052,33171,0,Current (0 Days)
S2,GAN,219,10,C43053,21599,0,Current (0 Days)
S2,GAN,219,93,C43054,33173,0,Current (0 Days)
S1,HOL,634,65,C43055,32831,0,Current (0 Days)
S2,DHU,162,43,C43056,41041,0,Current (0 Days)
S5,BAL,770,92,C43057,32833,0,Current (0 Days)
S5,BAL,773,10,C43058,33167,0,Current (0 Days)
S5,BAL,770,92,C43059,32833,0,Current (0 Days)
S3,BAG,741,56,C43060,8939,0,Current (0 Days)
S3,BAG,739,97,C43061,21236,0,Current (0 Days)
S3,BAG,739,97,C43062,32833,0,Current (0 Days)
S2,GAN,219,95,C43063,32829,0,Current (0 Days)
S2,GAN,219,99,C43064,32837,0,Current (0 Days)
S2,GAN,219,99,C43065,32837,0,Current (0 Days)
S2,PAC,288,79,C43066,36073,0,Current (0 Days)
S5,DAL,773,10,C43067,33167,0,Current (0 Days)
S5,DAL,773,10,C43068,21602,0,Current (0 Days)
S5,DAL,773,10,C43069,33167,0,Current (0 Days)
S6,ROB,742,51,C43070,32827,0,Current (0 Days)
S5,DAL,773,10,C43071,33167,0,Current (0 Days)
S5,DAL,773,10,C43072,33167,0,Current (0 Days)
S5,DAL,762,73,C43073,33171,0,Current (0 Days)
S5,DAL,773,10,C43074,33167,0,Current (0 Days)
S5,DAL,773,10,C43075,33167,0,Current (0 Days)
S3,LAH,766,88,C43076,33167,0,Current (0 Days)
S3,LAH,758,10,C43077,33171,0,Current (0 Days)
S3,LAH,766,88,C43078,33167,0,Current (0 Days)
S2,GAN,219,95,C43079,33167,0,Current (0 Days)
S3,LAH,758,10,C43080,33171,0,Current (0 Days)
S3,LAH,774,10,C43081,33167,0,Current (0 Days)
S1,RAM,649,10,C43082,32837,0,Current (0 Days)
S3,PHU,755,10,C43083,33175,0,Current (0 Days)
S2,GAN,219,95,C43084,33167,0,Current (0 Days)
S5,JAP,748,53,C43085,33171,0,Current (0 Days)
S2,LAT,352,11,C43086,33173,0,Current (0 Days)
S5,JAP,748,53,C43087,32833,0,Current (0 Days)
S2,LAT,352,22,C43088,33171,0,Current (0 Days)
S2,GAN,219,95,C43089,18762,0,Current (0 Days)
S5,BHA,768,10,C43090,33167,0,Current (0 Days)
S2,GAN,219,95,C43091,32835,0,Current (0 Days)
S5,BHA,758,10,C43092,33171,0,Current (0 Days)
S2,LAT,351,36,C43093,32829,0,Current (0 Days)
S5,BHA,758,10,C43094,21599,0,Current (0 Days)
S5,BHA,758,10,C43095,29024,0,Current (0 Days)
S5,DAL,740,68,C43096,32833,0,Current (0 Days)
S5,BHA,758,10,C43097,33171,0,Current (0 Days)
S5,DAL,754,63,C43098,28724,0,Current (0 Days)
S5,BHA,758,10,C43099,33171,0,Current (0 Days)
S2,GAN,217,10,C43100,33169,0,Current (0 Days)
S5,BHA,758,10,C43101,29024,0,Current (0 Days)
S5,BHA,758,10,C43102,33171,0,Current (0 Days)
S5,BHA,758,10,C43103,21599,0,Current (0 Days)
S3,LAH,774,10,C43104,33167,0,Current (0 Days)
S3,LAH,774,10,C43105,33167,0,Current (0 Days)
S2,AMB,773,10,C43106,29022,0,Current (0 Days)
S2,AMB,773,10,C43107,33167,0,Current (0 Days)
S2,AMB,229,10,C43108,33167,0,Current (0 Days)
S2,BAD,227,13,C43109,33173,0,Current (0 Days)
S2,BAD,226,22,C43110,32837,0,Current (0 Days)
S5,BAL,771,95,C43111,32833,0,Current (0 Days)
S2,HAD,195,36,C43112,33171,0,Current (0 Days)
S2,CHA,275,42,C43113,33171,0,Current (0 Days)
S2,HAD,195,10,C43114,33167,0,Current (0 Days)
S2,HAD,195,10,C43115,33167,0,Current (0 Days)
S2,AMB,773,10,C43116,33167,0,Current (0 Days)
S2,HAD,195,10,C43117,33167,0,Current (0 Days)
S2,AMB,773,10,C43118,33171,0,Current (0 Days)
S2,HAD,194,98,C43119,32835,0,Current (0 Days)
S2,NAN,197,53,C43120,32837,0,Current (0 Days)
S2,AMB,229,10,C43121,33167,0,Current (0 Days)
S2,NAN,202,96,C43122,33167,0,Current (0 Days)
S2,HAD,195,10,C43123,24878,0,Current (0 Days)
S2,AMB,229,10,C43124,33167,0,Current (0 Days)
S2,NAI,201,97,C43125,33171,0,Current (0 Days)
S2,AMB,229,10,C43126,33167,0,Current (0 Days)
S2,NAI,201,18,C43127,32827,0,Current (0 Days)
S2,AMB,349,21,C43128,33173,0,Current (0 Days)
S2,HAD,195,14,C43129,33171,0,Current (0 Days)
S2,AMB,349,46,C43130,41041,0,Current (0 Days)
S2,HAD,194,10,C43131,32835,0,Current (0 Days)
S2,NAI,201,18,C43132,32827,0,Current (0 Days)
S2,NAI,203,10,C43133,33173,0,Current (0 Days)
S3,RUN,761,74,C43134,30555,0,Current (0 Days)
S1,BAL,517,15,C43135,33167,0,Current (0 Days)
S3,NAR,762,89,C43136,33167,0,Current (0 Days)
S2,NAN,203,24,C43137,33173,0,Current (0 Days)
S2,NAI,203,10,C43138,33173,0,Current (0 Days)
S2,PAI,245,15,C43139,41467,0,Current (0 Days)
S2,PAI,245,15,C43140,41467,0,Current (0 Days)
S2,NAI,203,10,C43141,33173,0,Current (0 Days)
S1,KRI,769,86,C43142,33173,0,Current (0 Days)
S2,JIN,215,68,C43143,33173,0,Current (0 Days)
S2,NAI,203,10,C43144,33173,0,Current (0 Days)
S2,JIN,215,10,C43145,29024,0,Current (0 Days)
S2,JIN,215,10,C43146,29024,0,Current (0 Days)
S2,NAI,203,10,C43147,33173,0,Current (0 Days)
S2,JIN,215,10,C43148,29024,0,Current (0 Days)
S1,BAL,517,10,C43149,33171,0,Current (0 Days)
S1,BAL,517,10,C43150,33171,0,Current (0 Days)
S1,BAL,517,10,C43151,21599,0,Current (0 Days)
S1,BAL,517,10,C43152,33171,0,Current (0 Days)
S2,AHM,353,54,C43153,33173,0,Current (0 Days)
S2,AHM,353,70,C43154,32829,0,Current (0 Days)
S2,SHA,278,14,C43155,33167,0,Current (0 Days)
S2,AHM,353,70,C43156,32829,0,Current (0 Days)
S2,AUR,238,15,C43157,33171,0,Current (0 Days)
S2,AUR,237,99,C43158,32835,0,Current (0 Days)
S3,PHU,769,99,C43159,33167,0,Current (0 Days)
S2,PAC,290,10,C43160,28722,0,Current (0 Days)
S2,PAC,290,10,C43161,28722,0,Current (0 Days)
S3,PHU,769,99,C43162,33167,0,Current (0 Days)
S2,PAC,290,10,C43163,28722,0,Current (0 Days)
S3,SHE,760,72,C43164,32829,0,Current (0 Days)
S3,SHE,760,72,C43165,32829,0,Current (0 Days)
S3,SHE,760,72,C43166,32829,0,Current (0 Days)
S3,SHE,739,87,C43167,32837,0,Current (0 Days)
S3,SHE,739,87,C43168,32837,0,Current (0 Days)
S6,ROB,757,71,C43169,21597,0,Current (0 Days)
S6,ROB,749,65,C43170,21599,0,Current (0 Days)
S1,GUN,741,58,C43171,27862,0,Current (0 Days)
S1,GUN,664,10,C43172,32837,0,Current (0 Days)
S1,GUN,664,10,C43173,32837,0,Current (0 Days)
S6,ROB,754,65,C43174,21602,0,Current (0 Days)
S6,ROB,739,52,C43175,32833,0,Current (0 Days)
S6,ROB,739,52,C43176,32833,0,Current (0 Days)
S2,CHA,275,60,C43177,33178,0,Current (0 Days)
S2,CHA,277,99,C43178,29022,0,Current (0 Days)
S2,SIL,236,20,C43179,32829,0,Current (0 Days)
S1,SAN,664,41,C43180,41467,0,Current (0 Days)
S1,GUN,663,96,C43181,33167,0,Current (0 Days)
S2,MEH,405,99,C43182,32829,0,Current (0 Days)
S2,DEU,224,10,C43183,33175,0,Current (0 Days)
S2,MEH,396,10,C43184,21602,0,Current (0 Days)
S2,DEU,224,10,C43185,33175,0,Current (0 Days)
S2,DEU,224,10,C43186,33175,0,Current (0 Days)
S2,DEU,224,10,C43187,33175,0,Current (0 Days)
S1,CHA,772,95,C43188,33171,0,Current (0 Days)
S1,CHA,640,10,C43189,33167,0,Current (0 Days)
S1,GUN,663,76,C43190,32829,0,Current (0 Days)
S1,CHA,640,10,C43191,33167,0,Current (0 Days)
S1,CHA,640,10,C43192,33167,0,Current (0 Days)
S1,CHA,602,96,C43193,32837,0,Current (0 Days)
S2,NAI,201,25,C43194,42312,0,Current (0 Days)
S1,CHA,602,96,C43195,32837,0,Current (0 Days)
S2,NAI,201,25,C43196,42312,0,Current (0 Days)
S1,HOL,637,74,C43197,33173,0,Current (0 Days)
S1,HOL,637,74,C43198,33173,0,Current (0 Days)
S2,NAI,201,60,C43199,32829,0,Current (0 Days)
S1,HOL,638,68,C43200,33173,0,Current (0 Days)
S1,HOL,637,90,C43201,33167,0,Current (0 Days)
S1,HOL,639,51,C43202,33173,0,Current (0 Days)
S1,HOL,637,90,C43203,33167,0,Current (0 Days)
S1,HOL,637,90,C43204,33167,0,Current (0 Days)
S2,PAC,270,43,C43205,21599,0,Current (0 Days)
S2,PAC,267,10,C43206,29020,0,Current (0 Days)
S2,PAC,267,10,C43207,29020,0,Current (0 Days)
S2,PAC,266,99,C43208,33171,0,Current (0 Days)
S2,CHA,282,36,C43209,41467,0,Current (0 Days)
S2,CHA,282,36,C43210,41467,0,Current (0 Days)
S6,ROB,741,54,C43211,21605,0,Current (0 Days)
S5,CHH,771,95,C43212,33175,0,Current (0 Days)
S5,CHH,771,95,C43213,33171,0,Current (0 Days)
S5,CHH,771,95,C43214,33171,0,Current (0 Days)
S5,CHH,764,81,C43215,32833,0,Current (0 Days)
S3,NAR,746,10,C43216,11988,0,Current (0 Days)
S2,AUR,239,13,C43217,33171,0,Current (0 Days)
S1,KRI,655,50,C43218,33171,0,Current (0 Days)
S2,SIL,237,36,C43219,33167,0,Current (0 Days)
S1,KRI,655,10,C43220,32837,0,Current (0 Days)
S1,KRI,655,10,C43221,32837,0,Current (0 Days)
S1,KRI,655,10,C43222,32837,0,Current (0 Days)
S2,HAD,194,31,C43223,33173,0,Current (0 Days)
S1,SIN,766,10,C43224,33169,0,Current (0 Days)
S1,SIN,766,10,C43225,33169,0,Current (0 Days)
S1,SIN,766,10,C43226,11984,0,Current (0 Days)
S5,DAL,750,57,C43227,29022,0,Current (0 Days)
S5,DAL,763,79,C43228,33167,0,Current (0 Days)
S6,REN,740,51,C43229,32833,0,Current (0 Days)
S3,SHE,775,10,C43230,33173,0,Current (0 Days)
S6,REN,761,10,C43231,32827,0,Current (0 Days)
S3,SHE,775,10,C43232,33173,0,Current (0 Days)
S1,NAN,661,10,C43233,33171,0,Current (0 Days)
S1,KRI,744,48,C43234,33167,0,Current (0 Days)
S3,SHE,775,10,C43235,33173,0,Current (0 Days)
S1,NAN,660,10,C43236,32837,0,Current (0 Days)
S3,SHE,775,10,C43237,33173,0,Current (0 Days)
S1,NAN,661,10,C43238,33171,0,Current (0 Days)
S3,SHE,775,10,C43239,33173,0,Current (0 Days)
S1,KUD,519,16,C43240,41467,0,Current (0 Days)
S1,NAN,661,10,C43241,33171,0,Current (0 Days)
S1,NAN,661,52,C43242,32301,0,Current (0 Days)
S1,NAN,661,10,C43243,33167,0,Current (0 Days)
S1,NAN,656,85,C43244,32837,0,Current (0 Days)
S1,NAN,661,10,C43245,30557,0,Current (0 Days)
S1,HOS,736,69,C43246,33167,0,Current (0 Days)
S1,NAN,661,10,C43247,33167,0,Current (0 Days)
S1,HOS,736,21,C43248,33167,0,Current (0 Days)
S1,HOS,737,36,C43249,33167,0,Current (0 Days)
S1,HOS,735,74,C43250,11988,0,Current (0 Days)
S1,HOS,735,79,C43251,32829,0,Current (0 Days)
S1,HOS,515,16,C43252,41467,0,Current (0 Days)
S3,SHE,754,10,C43253,33173,0,Current (0 Days)
S1,SIR,477,66,C43254,33171,0,Current (0 Days)
S1,SIR,477,76,C43255,32837,0,Current (0 Days)
S1,SIR,477,66,C43256,33171,0,Current (0 Days)
S1,SIR,477,88,C43257,33171,0,Current (0 Days)
S3,MOT,773,10,C43258,29030,0,Current (0 Days)
S3,MOT,773,10,C43259,33175,0,Current (0 Days)
S3,PHU,774,10,C43260,33167,0,Current (0 Days)
S3,PHU,774,10,C43261,33167,0,Current (0 Days)
S2,MEH,393,67,C43262,32837,0,Current (0 Days)
S2,MEH,393,67,C43263,32837,0,Current (0 Days)
S3,SHE,763,85,C43264,33173,0,Current (0 Days)
S2,BAD,226,42,C43265,32829,0,Current (0 Days)
S2,BAD,226,42,C43266,32829,0,Current (0 Days)
S1,SIR,475,10,C43267,33173,0,Current (0 Days)
S1,SIR,477,66,C43268,33171,0,Current (0 Days)
S3,SAK,772,10,C43269,33167,0,Current (0 Days)
S1,SIR,475,10,C43270,33173,0,Current (0 Days)
S3,SAK,772,10,C43271,33167,0,Current (0 Days)
S3,SAK,772,10,C43272,33167,0,Current (0 Days)
S1,SIR,475,10,C43273,33173,0,Current (0 Days)
S1,SIR,475,10,C43274,33173,0,Current (0 Days)
S1,TUR,590,63,C43275,33167,0,Current (0 Days)
S1,TUR,606,10,C43276,33173,0,Current (0 Days)
S5,DAL,745,51,C43277,41890,0,Current (0 Days)
S5,DAL,745,51,C43278,24880,0,Current (0 Days)
S5,DAL,743,48,C43279,41467,0,Current (0 Days)
S5,DAL,745,51,C43280,41041,0,Current (0 Days)
S5,DAL,741,51,C43281,41467,0,Current (0 Days)
S5,DAL,745,51,C43282,41467,0,Current (0 Days)
S5,DAL,741,51,C43283,41467,0,Current (0 Days)
S5,DAL,745,51,C43284,41467,0,Current (0 Days)
S5,DAL,741,50,C43285,41041,0,Current (0 Days)
S1,TUR,591,57,C43286,32837,0,Current (0 Days)
S1,SIN,478,85,C43287,33173,0,Current (0 Days)
S3,MOT,773,10,C43288,33175,0,Current (0 Days)
S3,SHE,763,85,C43289,33173,0,Current (0 Days)
S6,REN,742,51,C43290,33167,0,Current (0 Days)
S2,SIL,222,57,C43291,33167,0,Current (0 Days)
S2,MEH,406,75,C43292,32837,0,Current (0 Days)
S1,KUD,519,57,C43293,33167,0,Current (0 Days)
S3,BAG,761,73,C43294,33171,0,Current (0 Days)
S1,BAL,518,94,C43295,11988,0,Current (0 Days)
S1,BAL,517,10,C43296,21599,0,Current (0 Days)
S1,BAL,517,10,C43297,21599,0,Current (0 Days)
S1,GAN,484,10,C43298,33173,0,Current (0 Days)
S1,GAN,768,95,C43299,33171,0,Current (0 Days)
S2,PAC,270,43,C43300,21599,0,Current (0 Days)
S2,PAC,266,92,C43301,33171,0,Current (0 Days)
S5,GAR,745,49,C43302,41467,0,Current (0 Days)
S2,PAC,270,43,C43303,29024,0,Current (0 Days)
S2,PAC,270,43,C43304,29024,0,Current (0 Days)
S3,BAH,771,10,C43305,33169,0,Current (0 Days)
S3,BAH,761,10,C43306,32833,0,Current (0 Days)
S1,KRI,604,48,C43307,41467,0,Current (0 Days)
S1,KRI,604,48,C43308,41467,0,Current (0 Days)
S3,BAH,761,10,C43309,33175,0,Current (0 Days)
S3,BAH,761,10,C43310,33175,0,Current (0 Days)
S2,NAN,197,10,C43311,33173,0,Current (0 Days)
S2,NAN,197,10,C43312,33173,0,Current (0 Days)
S1,KRI,604,77,C43313,33167,0,Current (0 Days)
S3,SAK,768,91,C43314,33175,0,Current (0 Days)
S3,SAK,769,92,C43315,33169,0,Current (0 Days)
S2,NIL,357,11,C43316,33506,0,Current (0 Days)
S3,SAK,769,92,C43317,33169,0,Current (0 Days)
S2,MEH,407,10,C43318,33175,0,Current (0 Days)
S2,MEH,407,10,C43319,33175,0,Current (0 Days)
S3,LAH,764,97,C43320,33173,0,Current (0 Days)
S3,SAK,768,84,C43321,33169,0,Current (0 Days)
S2,MEH,407,10,C43322,33175,0,Current (0 Days)
S3,LAH,767,10,C43323,33167,0,Current (0 Days)
S2,MEH,407,10,C43324,11982,0,Current (0 Days)
S2,BAS,213,10,C43325,33171,0,Current (0 Days)
S2,GAN,217,10,C43326,33171,0,Current (0 Days)
S5,GAR,748,54,C43327,33173,0,Current (0 Days)
S5,GAR,757,10,C43328,33173,0,Current (0 Days)
S2,MEH,407,10,C43329,33175,0,Current (0 Days)
S2,AKA,212,20,C43330,31966,0,Current (0 Days)
S2,NAN,197,10,C43331,33173,0,Current (0 Days)
S3,LAH,774,10,C43332,33167,0,Current (0 Days)
S2,NAN,197,10,C43333,33173,0,Current (0 Days)
S2,AKA,212,20,C43334,18445,0,Current (0 Days)
S2,AKA,212,20,C43335,12221,0,Current (0 Days)
S3,PHU,771,10,C43336,33510,0,Current (0 Days)
S3,PHU,771,10,C43337,33510,0,Current (0 Days)
S5,JAP,748,53,C43338,41041,0,Current (0 Days)
S3,PHU,771,10,C43339,33510,0,Current (0 Days)
S2,MEH,405,47,C43340,11986,0,Current (0 Days)
S2,BAD,226,20,C43341,11988,0,Current (0 Days)
S2,MEH,405,47,C43342,11986,0,Current (0 Days)
S2,MEH,405,47,C43343,10890,0,Current (0 Days)
S3,PHU,771,10,C43344,33510,0,Current (0 Days)
S2,MEH,405,47,C43345,11986,0,Current (0 Days)
S2,KIN,192,10,C43346,33173,0,Current (0 Days)
S2,MEH,405,47,C43347,11986,0,Current (0 Days)
S2,NIL,358,97,C43348,12635,0,Current (0 Days)
S1,KUD,518,94,C43349,33169,0,Current (0 Days)
S1,KUD,518,10,C43350,33169,0,Current (0 Days)
S1,KUD,518,10,C43351,33169,0,Current (0 Days)
S1,KUD,518,10,C43352,33169,0,Current (0 Days)
S1,KUD,518,92,C43353,33169,0,Current (0 Days)
S2,AMB,349,19,C43354,29028,0,Current (0 Days)
S2,PAI,244,20,C43355,33169,0,Current (0 Days)
S2,PAI,244,15,C43356,33512,0,Current (0 Days)
S2,PAI,244,22,C43357,33178,0,Current (0 Days)
S2,PAI,244,15,C43358,33169,0,Current (0 Days)
S2,KIN,192,27,C43359,21605,0,Current (0 Days)
S2,PAI,244,20,C43360,41467,0,Current (0 Days)
S5,DAL,772,10,C43361,33171,0,Current (0 Days)
S2,PAI,244,22,C43362,41466,0,Current (0 Days)
S5,DAL,772,10,C43363,33171,0,Current (0 Days)
S2,PAI,244,70,C43364,41467,0,Current (0 Days)
S2,LAT,352,21,C43365,33171,0,Current (0 Days)
S5,DAL,772,10,C43366,33171,0,Current (0 Days)
S5,DAL,772,10,C43367,33171,0,Current (0 Days)
S5,DAL,772,10,C43368,33171,0,Current (0 Days)
S1,HOL,638,76,C43369,33171,0,Current (0 Days)
S1,HOL,638,76,C43370,32835,0,Current (0 Days)
S1,HOL,754,62,C43371,33169,0,Current (0 Days)
S1,BAL,517,93,C43372,33171,0,Current (0 Days)
S1,BAL,517,93,C43373,33171,0,Current (0 Days)
S1,BAL,738,43,C43374,33171,0,Current (0 Days)
S1,BAL,738,43,C43375,33171,0,Current (0 Days)
S2,DHU,157,43,C43376,41467,0,Current (0 Days)
S2,PAI,328,93,C43377,33510,0,Current (0 Days)
S2,AMB,227,13,C43378,33175,0,Current (0 Days)
S2,AMB,225,30,C43379,33171,0,Current (0 Days)
S2,JIN,215,90,C43380,33173,0,Current (0 Days)
S2,AMB,347,97,C43381,29021,0,Current (0 Days)
S2,AMB,347,97,C43382,29021,0,Current (0 Days)
S2,JIN,215,61,C43383,33171,0,Current (0 Days)
S3,PHU,771,94,C43384,33167,0,Current (0 Days)
S2,AUR,242,10,C43385,33167,0,Current (0 Days)
S2,AUR,242,10,C43386,33167,0,Current (0 Days)
S2,CHA,277,98,C43387,33167,0,Current (0 Days)
S1,BAL,517,93,C43388,33171,0,Current (0 Days)
S1,SAN,664,49,C43389,33171,0,Current (0 Days)
S1,SAN,736,10,C43390,33171,0,Current (0 Days)
S1,SAN,736,10,C43391,33171,0,Current (0 Days)
S1,SAN,665,70,C43392,32835,0,Current (0 Days)
S2,AMB,228,10,C43393,33167,0,Current (0 Days)
S2,AMB,228,10,C43394,33167,0,Current (0 Days)
S2,AMB,228,10,C43395,33167,0,Current (0 Days)
S2,AMB,228,10,C43396,33167,0,Current (0 Days)
S2,AMB,228,10,C43397,33167,0,Current (0 Days)
S2,AMB,229,10,C43398,33171,0,Current (0 Days)
S1,CHA,772,94,C43399,33171,0,Current (0 Days)
S1,TUR,590,99,C43400,33167,0,Current (0 Days)
S2,BAS,213,56,C43401,33171,0,Current (0 Days)
S2,BAS,210,89,C43402,33178,0,Current (0 Days)
S2,AMB,228,10,C43403,33169,0,Current (0 Days)
S1,TUR,592,10,C43404,33173,0,Current (0 Days)
S1,TUR,592,10,C43405,33169,0,Current (0 Days)
S1,TUR,571,59,C43406,33171,0,Current (0 Days)
